title,size_m2,price,latitude,longitude
Venta de Apartamento en El Cangrejo 20 - 5457 Rg,70,164000,8.990683827015733,-79.52665310898436
Apartamento en Bahia Pacifica. Punta Pacifica. Ld #20 - 5167,428,1300000,,
Apartamentos en Santa María Golf & Country Club,314,847800,9.0275816,-79.4542308
Se Vende Apartamento Grandbay Ave Balboa,97,209000,8.9760324,-79.5198135
Coco del Mar | PH Icon Tower | Venta,160,315000,8.991375099999999,-79.4984892
PH Grand Bay Tower Av Balboa 2 Recamaras Venta 200 Mil 100 m&sup2; $1150,100,200000,8.9760324,-79.5198135
Apartamento en Venta The Reserve Santa María Adm18 - 6600,293,760000,9.024062823530773,-79.46146198014367
Vendo Apartamento Punta Pacifica Abc 20 - 6198,299,780000,8.97767887823423,-79.50728229781907
Venta de Apartamento en Parque Lefevre Entrega 2021,60,127000,9.007111333394432,-79.50269965013727
Golfistas! Remato Tucan a La Venta,181,299000,8.960653061833838,-79.59352256588443
"Apartamento en Clayton, Embassy Club, Courtyard Residences",198,425000,8.993137581842022,-79.5607971876916
"Se Vende Apartamento en Altos de Santa María, Coral Hills",105,176000,,
Venta o Alquiler de Apartamento en Llano Bonito ID 9530,77,90000,9.033072211523688,-79.45495170898437
Venta de Apartamento en PH Icon (Coco del Mar),160,335000,9.0019613,-79.4958149
Apartamento con Vista a La Montaña en Boquete Country Club,213,219000,,
Apartamento en Venta en Costa Sur 20 - 1878yd,135,227000,9.032049918521071,-79.42822432635046
"Se Vende Apartamento en Coco del Mar, Luna del Mar",197,388000,9.001505690465631,-79.49586868286133
ID 11081 Panamar en Venta - 377 m&sup2; - Dos por Piso,377,650000,8.994103184486525,-79.49677054484403
Loma Vista / Al Lado del Hospital San Fernando / Entrega Inmediata,112,238000,9.004349895097164,-79.51654120020827
Vendo Apartamento en Via España,70,95000,8.995660899708186,-79.51320279389621
Venta a Estrenar PH Vista Horizonte (El Carmen),94,175000,8.9986585,-79.5223697
Venta de Apartamento en Costa del Este,336,680000,9.010376299999999,-79.4656455
"Se Vende Apartamento en Coco del Mar, Da Vinci",220,397000,8.992964647700944,-79.49822902679443
Lemon Tower Excelente Ubicación - Pronta Entrega,77,208000,8.976595680660163,-79.52867013016356
Vendo Apartamento Amoblado en Isla Ocean Reef.,330,2150000,8.9702375,-79.50307790000001
Bello Apto Tres Recamaras en Riverpark Obarrio,131,260000,8.988148299999999,-79.51575989999998
Ganga! Deal! Apartamento con Vista Al Mar en Costa del Este,205,350000,9.010194618863428,-79.46440995246166
Ganga Vendo Sol del Este Costa del Este Amplio con Lb y Aires!,147,265000,9.013556326186762,-79.47031617671246
"Céntricos Apartamento en Iló, Av José Agustín Arango",62,125000,9.025807124729722,-79.4851021273056
Alquiler de Apartamento Planta Baja con Jardín,230,900000,,
Venta de Apartamento en Coco del Mar Entrega 2020,110,299000,8.997431926838424,-79.49847256320857
Apartamento en Parque Lefevre - Entrega 2021,65,139000,9.007111333394432,-79.50269965013727
Se Vende | Apartamento | Costa del Este,336,850000,9.009436972073418,-79.47091162711376
Llano Bonito/aptos Desde 59 y 89 m&sup2; - Entrega Inmediata,59,119900,,
PH Dupont - Punta Pacífica,212,380000,8.975924347659248,-79.50848579406738
Disfrute La Naturaleza 141 m - 3recs + 3.5b + 2parkings,141,255000,,
"Apartamento en Renta, Embassy Village",185,2800,8.990255200867171,-79.56188079963067
Alquilo o Vendo Apt en Seawave Bella Vista,101,195000,8.980313299999999,-79.52705200000003
En Chame - Conjunto Privado Frente a La Playa - 112.000$,60,112000,8.577393899999999,-79.79056789999999
PH Lumiere - Costa del Este,114,290000,9.01093663240186,-79.47114944458008
Venta de Apartamento en La Alameda,131,215000,9.000396964756163,-79.53630946560668
Apartamento en Casco Viejo - Edificio Arco Chato,182,630000,8.951549393099837,-79.53336596488953
Venta Marbella,115,175000,8.989514615599958,-79.52033713500975
"Venta PH Trío, El Carmen",109,205000,,
PH Rokas Condado del Rey Panama Apartamento en Venta,97,180000,,
Super Precio! a Estrenar PH Panorama - Coco del Mar - 191 m&sup2; Lr 19 - 11327,192,495000,8.9952247,-79.4981813
Victory Wellnes en Coco del Mar - Pre - Venta,79,218000,,
"Apartamento en Venta, Costamare, costa Sur,19 - 9150 Lfc",99,175000,9.029066499999999,-79.41641950000002
Apartamento en Venta Punta Pacifica Pp19 - 11946,266,580000,8.979956,-79.511315
Vendo Parkside 125 m&sup2; 2 Recs Vista Mar Piso Alto $380k,125,380000,,
Dal Mare / Coco del Mar / Alquiler / Venta,226,2300,8.998632014882029,-79.49783956188105
"Vendo Apartamento 2 Recamaras Mas Den, Ph Embassy Village, Albrook, Gv",160,340000,8.9906661,-79.5620341
Venta Apartamento en Altos de Panamá - Altamira Gardens,112,155000,9.04344204617395,-79.54807079259035
Se Vende o Alquila Apartamento en Playa Dorada Panamá Oeste,83,600,,
Vendo Green View de 188 m&sup2; Piso Alto,188,475000,9.025326399143268,-79.46463503340829
Apartamento en Venta San Francisco Pp19 - 12349,131,275000,8.990275,-79.506438
"Alquilo o Vendo Apartamento Amoblado en Moon Tower, San Francisco",82,155000,,
"Apartamento en Venta, Embassy Village",117,290000,8.990255200867171,-79.56188079963067
"Ultimas Unidades en PH Midpark San Francisco Carrasquilla! Desde $160,000",80,160000,9.002239473686164,-79.51541659577026
"Punta Pacifica - Aquamare: Amoblado Completo, 356 m&sup2;, 3 Recamaras, Piso Medio",356,1100000,9.061784609887162,-79.48505949300183
Greenview Santa Maria! Venta Mejor Precio de Mercado a Estrenar!,188,498000,,
"Apartamentos en Vía Porras | P. H. Bella Vita, San Francisco en Venta $129,900",56,129900,8.9944959,-79.51540590000002
PH Pacific Wind - Paitilla - Apartamento en Venta Remodelado,108,200000,8.979898663975629,-79.51156969919737
Apartamento en Venta en PH Panamar,330,685000,8.994467199999999,-79.49802490000002
Venta de Apartamento en Torre del Parque - Ganga,226,399000,,
En Venta Apartamento en Grand Tower,208,520000,8.9763866,-79.5067531
Bayside - Costa del Este | Apartamento Frente Al Mar,290,595000,9.009471410596424,-79.47133005172009
Hermoso Apartamento a La Venta en Esquina con El Parque Omar,126,290000,,
Se Vende Espectacular Casa de Esquina en Las Cumbres/#19 - 441/sch,159,125000,9.097225444328133,-79.54807443173826
ID 10834 Acogedor Apartamento PH Hyde Park,121,225000,9.000487633489795,-79.51052247920683
Apartamento en Mont Royale a La Venta,117,240000,,
PH Bahia del Golf - 176 m&sup2; - Gran Oportunidad (Venta/ Alquiler E Inversion),180,298890,9.0030842,-79.4955893
Via España y Fernandez de Cordoba Imperdible Promocion Especial Consulte!,87,179000,8.9963769,-79.51965189999999
Oceanaire - Punta Pacifica,155,298000,8.980534209370317,-79.506973028183
Vendo Apartamento 2 Habitaciones,70,99550,,
Se Vende Apartamento en Obarrio,177,270000,,
PH Bayfront Tower - Av Balboa,98,195000,8.976038549837345,-79.52130143558196
Van Gogh - El Cangrejo en Construcción Finales 2020,71,177058,8.990161058500936,-79.52377422981715
"Se Vende Comodísimo Apartamento Amoblado 2r, Playa Blanca",107,155000,8.373185073141574,-80.15553529641113
Se Vende Apartamento en PH San Marcos II ID 9417,129,155000,,
Se Vende o Alquila Apartamento PH Luxor Tower Amoblado,84,174000,,
Venta de Apartamento en Clayton Embassy Club,318,475000,8.99313947558751,-79.56060645344235
Se Vende - PH Vista del Mar Av Balboa 2 Recamara Vista a La Ciudad,113,245000,,
Venta en PH Asia en Costa del Este,151,415000,,
Vendo Grand Tower 129 m / Punta Pacifica,129,320000,8.97621047871245,-79.50669407844545
Venta Alquiler Apartamento Coco del Mar,337,670000,9.00029766440046,-79.49698448181152
"Pre - Venta de Apartamentos PH. San Cristóbal $99,000, David, Chiriquí",75,99000,,
Pacific Bay!,224,350000,8.987740532354966,-79.50211138108003
Allure - 2 Recámaras - 2 Baños - Amoblado - Balcón - Vista Al Mar - Piso Alto,133,395000,8.975691423496858,-79.52887446263064
Se Vende Apartamento con Ubicación Privilegiada/#19 - 11632/sch,98,170000,8.976595680660163,-79.52867013016356
"Paitilla, Espectacular - P E N T House, Rl",525,918000,,
"Venta Apartamento 93 m&sup2;. Frente Al Parque Omar, Altos del Golf, San Francisco.",93,186950,9.004234979137637,-79.50885477783203
Vendo Apartamento en Via Brasil Obarrio,70,95000,8.989835801230003,-79.51675286516549
Aqualina en Venta,360,850000,8.9763377,-79.50819609999996
Apartamentos en Punta Pacífica |punta Pacifica Vista Total Al Océano -!,204,460000,8.980601212137246,-79.50710527115478
Venta Precioso Apartamento en PH Astoria Id3839,140,275000,8.989963229003951,-79.53024726906432
Vendo Apartamento en Club X Betania por Debajo de Avaluó!,114,139000,9.005128456158253,-79.51737835659179
"Venta: 3 Recámaras en Mystic Point, Punta Pacífica",165,264790,8.981069373427378,-79.50928509235384
"Venta de Bello Apartamento 2r, Punta Pacífica",160,380000,8.975395131485541,-79.50767121812623
"Venta Apartamento 119 m&sup2;. Frente Al Parque Omar, Carrasquilla, San Francisco.",119,232500,9.004662658562292,-79.50889015026246
Increíble Penthouse en Vitri Costa del Este,1168,2700000,,
"Punta Pacifica - Frente Al Mar: 445 m&sup2; Apto de Lujo, Bahia Pacifica, 3 Recamaras",445,4500,8.973669779234275,-79.50721477193605
Soleo,89,170000,8.91710802115917,-79.58925019985338
Moderno Apartamento Costa Real en Costa del Este 3h/3.5b/cbe/2e/dep $470.000,227,470000,9.01047012639303,-79.47292864829296
"Coco del Mar – Frente Al Mar – 174 Mst2 – 380,000",174,380000,9.002089199911223,-79.4959942020788
Venta de Apartamento en Hato Pintado PH The Balcony,67,150000,9.010121385299819,-79.51368480363544
Apartamentos en Santa María Golf & Country Club,339,906825,9.0275816,-79.4542308
Victory Wellness - Coco del Mar | un Proyecto con Estilo,79,224000,8.996237133241317,-79.49715291637324
Dupont - Punta Pacifica Venta,207,390000,8.980301068345955,-79.5072627067566
"Apartamento en Venta, Embassy Club",150,450000,8.993054700000165,-79.56084248783566
Apartamento en Venta en Costa del Este Odv 20 - 2564,113,220000,,
"Últimos Apartamentos con Interés Preferencial y Sin Abono Inicial en 105,000!",61,106900,9.090919999999999,-79.44722409999997
PH Monterra La Perla Via Anayansi Chiriqui Apartamentos en Venta o Alquiler,90,126000,,
En Venta Apartamento en Edison Park Id3792,70,130000,8.99384553690427,-79.53312458650817
"Apartamento en Venta, Mallorca Park Gardens, Los Andes",83,120000,,
"Venta Hermoso Apartamento 3r, Costa del Este",184,480000,9.014067599660098,-79.46424901992077
Se Vende Apartamento en Costa del Este,300,435000,,
Vendo Apartamento en Punta Chiriqui. The Residences. Rp,347,1281236,,
Mondrian - en Construcción con Acceso Al Parque Omar. Pregunta por La Promoción,79,166000,8.996180036289031,-79.51887487807922
PH Terramar - San Francisco - Apartamento Amoblado en Alquiler,86,1000,8.98739601862049,-79.50152081349182
Venta Apartamento en Altos de Golf Dcd 20 - 1922,338,880000,,
Coco del Mar - Entrega 2021 Finales - 79 m - 2 Hab,79,219000,8.99657358327977,-79.4988212503805
"Se Vende Apartamento en San Francisco, Waterfalls",129,275000,8.992567840289976,-79.49957442095587
Venta Apartamento - Riverside - Costa del Este,121,275000,9.0115833,-79.47620840000002
Venta PH Altos de La Colina 12 de Octubre 2 Rec,55,86000,9.01519637042849,-79.51309919357301
"Vendo Apartamento PH Maui, Costa del Este",151,435000,9.008642235971967,-79.48090017348522
Venta Apartamento Centrico en San Francisco,142,240000,8.987448937310367,-79.50204182598111
Brisas de Coronado Vendo Apartamento Planta Baja,132,190000,8.532282818358494,-79.8890408740967
Ocean Reef - Punta Pacifica,330,1200000,8.96937506408273,-79.50616836547853
"Venta: 2 Recámaras en Founders II, Playa Blanca",132,149000,8.3527162,-80.1519212
"Venta Apartamento Hato Pintado Desde U$190,930.= Ocupacion Inmediata",100,190930,9.0131245,-79.51252119999998
Venta Hermoso Apartamento en Costa del Este,205,490000,9.011154387871247,-79.47139756390993
Ganga Vendo Cómodo Apartamento en Clayton Park!,126,210000,9.002630873251444,-79.5750772684869
Vendo Apartamento en Costa del Este Kc 20 - 6723,227,525000,,
"PH Hoyo 18 Islamar, Vistamar",246,650000000,,
Armani / Nuova By Armani / Inversión $215.000,95,215000,,
Aproveche! PH Moon - Coco del Mar - Apartamento en Venta,82,158000,8.992643651548782,-79.49884224365542
"Terrawind, Vista Directa Al Mar, 152 m&sup2; - $215,000 - San Francisco",152,215000,8.986622361499824,-79.50156975719449
200 m&sup2; - PH Keops Tower -,200,390000,,
Vendo Lujoso Apto PH Quartier Atlapa 245k Amoblado,100,245000,,
Se Vende o Se Alquila Apartamento en PH Tucan Country Club,167,420000,8.916291237386725,-79.60104703873435
Venta Oportunidad Apartamento en Hato Pintado,220,350000,9.012503990458821,-79.5137429431678
¡Fabuloso Apartamento Remodelado en Plaza Paitilla Panamá en Venta!,157,230000,,
Proyecto Valeria Sophia,95,120000,9.043639708691165,-79.43658683970335
Venta de Apartamento en La Loceria Id3447,84,115000,8.995547,-79.53961249999998
"Venta de Aptos. Ubicado en PH Sevilla - Costa del Este - a Sólo $1,400 X M&sup2;!",188,263200,9.012803981858656,-79.47728962698363
PH Miro en El Cangrejo $1500 Alquiler Full Amoblado 175 m&sup2; 3 Recamaras,175,310000,,
Ganga Lumiere Costa del Este Apartamento Venta,216,449000,9.0097752560703,-79.47233233491818
"Post Covid - 19 | Rematamos Propiedad Residencial en Paitilla $150,000",110,150000,8.978155437944196,-79.51557690429917
Apartamento a Estrenar en Red Plaza de Casco Viejo,70,240000,,
Alquiler Paramount - Costa del Este,323,760000,9.01078298419617,-79.46819365024567
Oportunidad! Riverside Costa del Este - Apto. Amoblado 1 Rec. con Vista Al Mar,100,269000,,
Apartamento Amoblado en Ave Balboa - 1 Recámara - 1.5 Baños - Vistas Panorámicas,124,1280,8.979718434952602,-79.51731950619448
Hermoso Apartamento Amoblado - 1 Recámara - 1.5 Baños - Balcón - Vista Al Mar,98,298000,8.975691423496858,-79.52887446263064
"Buena Vista. Rio Abajo. 65 m 3r 1b $66,000",65,66000,9.013777743535849,-79.50259328792725
"Bella Vita en San Francisco Desde $135,800 Pre - Venta",56,135800,8.99554097634193,-79.51371740704997
Venta de Lindo Apartamento en San Francisco Cur 20 - 6055,185,305000,8.988704867640639,-79.50554460861909
"Apartamento Venta Greenview, Modelo 01! Rl",235,624000,,
En Venta Hermoso Apartamento en Bijao - Rio Hato,130,400000,,
Se Vende Apartamento en Mystic Gates!,59,115500,,
"Ave Balboa - Frente Al Mar: Elemente, 122 m&sup2;, 2 Habitaciones, Cocina Abierta",122,240000,8.963644303862418,-79.53572501006471
Vendo Apartamento El Cangrejo Kubic - ID 7817,135,249500,8.9905577,-79.52507589999999
Vendo Apartamento Muy Bien Ubicado Carrasquilla Dcd 19 - 744,94,198340,,
Vendo Apartamentos en La Loma,112,210000,9.004375399999999,-79.51407819999997
Se Vende Apartamento Completamemte Remodelado en El Jw Marriott,183,660000,8.975118499999999,-79.5069383
Vendo Apartamento en Santa Maria 25 % Descuento en The Reserve 232 m&sup2;,232,499000,9.0287512,-79.46271969999998
Velure - El Cangrejo | Exclusivo y Moderno Apartamento,129,291000,8.991170424614529,-79.52494903736567
Espectacular Apartamento en Costa del Este,238,630000,,
"Apartamentos Versalles, Sin Hipoteca, Listo Para Mudarse, Ais",94,138000,9.039604407625877,-79.41643819947512
Gorgona Frente Al Mar – Bahia Tower Id# Cc - 10 - Bah1,70,159000,,
Venta o Alquiler Apartamento en Coco del Mar,620,1600000,8.995314951671777,-79.49562164072267
Vendo Apartamento de 210 m&sup2; en San Francisco con Salida Directa Al Parque Omar,210,380000,,
Vendo Apt en Pacific Village Punta Pacifica,266,490000,8.976043599999999,-79.50766099999998
Victoria Royale - a Estrenar Súper Precio,100,222200,9.013411567929845,-79.51244562307056
Ganga en Regalia - Costa del Este - 2309da,292,680000,9.0089049,-79.4743081
Financiamos Tu Abono! Aplica Interes Preferencial Park Point! Ige,67,135172,8.99731124912948,-79.51850473323516
Vendo Apartamento en San Francisco Coco del Mar P. H. Ocean Sky,147,345000,8.9942999,-79.49753699999997
"Ultramar Plaza. 220 m 3r 2b 2est Amoblado $270,000.00neg",220,270000,8.9776125,-79.5212871
"Apartamento en Venta ""Ganga"" - Av Balboa",375,620000,8.975774670752605,-79.52160309800871
"Apartamento en Av Tumbamuerto, PH Altavista",100,165000,9.0340343,-79.5129516
La Costa Vista 360 Grados y Al Mar,315,630000,9.0131299,-79.46757600000001
Comodo Apartamento en San Francisco,84,990,8.994293773690439,-79.50917519790039
PH Central Park Transismica Aparatento en Venta,89,165000,,
PH Terranova Apartamento en Venta,212,375000,8.988988299999999,-79.52802639999999
Coco del Mar 3 Recamaras 223 m&sup2; Ultimas Unidades,223,500000,8.999021446572062,-79.49718510288142
A Estrenar en El Cangrejo - El Mejor Edificio del Area,129,291000,8.9880769509494,-79.52886324921263
Mcd 19 - 8634 Apartamento en Venta en Coco del Mar,118,175000,8.992419595561852,-79.49779128211878
Oferta! Se Vende Espectacular Apartamento con Vista Al Mar en Rio Mar.,160,320000,8.463084629948016,-79.9733634656372
"Parkside con Espectacular Vista Al Parque Venta $377,900 - Alquiler $2,350",125,377900,9.013209295596468,-79.46711361914866
"Se Vende Apartamento PH Moon, Sin Intermediarios",125,218000,9.0037767,-79.49473330000001
The Reserve - Santa Maria,300,700000,9.022804434214063,-79.45604324340822
Apartamento Costa del Este Regalia Vista Al Mar,284,746500,9.0086809,-79.4744288
Court / Santa Maria Court / $1.098.000,378,1098000,9.020029192185804,-79.47149918906251
"Venta de Apartamento en PH Zeus, Costa del Este",427,975,9.010376299999999,-79.4656455
Ganga Lindo Apartamento en El Carmen Para Venta o Alquiler,94,141000,,
Canvas Tower - Entrega Inmediata - Parque Lefevre.,78,159000,,
Vendo Apartamento en Costa del Este Kc 20 - 6727,323,690000,9.010835703368224,-79.46436703711741
Terranova en El Cangrejo a La Venta,212,375000,,
1 - 00205 Apartamento en PH Plaza Valencia,87,140000,8.998924342101818,-79.5182497028244
A La Venta Apartamento en Bella Vista,92,225000,8.9741489905316,-79.52935677567132
